Kanji,Meaning,Grade,JLPT,Strokes,IsJouyou,IsJinmeiyou,IsRadical,IDS,Components
嫥,"wholly, solely, entirely, lovey, cute, gather, collect, put in order",,,14,False,False,False,⿰女專,女 寸 專
嫦,proper name,,,14,False,False,False,⿰女常,女 𫩠 巾 常
嫩,"young, weak",,,14,False,False,False,⿰女敕,女 束 攵 敕
嫪,hanker,,,14,False,False,False,⿰女翏,女 羽 𠆢 彡 㐱 翏
嫮,beautiful girl,,,14,False,False,False,⿰女雩,女 雨 一 丂 亏 雩
嫰,,,,14,False,False,False,⿰女欶,女 束 欠 欶
孵,"hatch, incubate",,,14,False,False,False,⿰卵孚,丶 𠂑 卩 丶 卪 卵 爫 子 孚
寠,"poor, impoverished",,,14,False,False,False,⿱宀婁,宀 女 婁
寤,"awake, understand",,,14,False,False,False,⿸𪧇吾,𪧇 五 口 吾
寥,lonely,,,14,False,False,False,⿱宀翏,宀 羽 𠆢 彡 㐱 翏
寨,fort,,,14,False,False,False,⿱𡨄木,宀 三 丨 丨 𠀎 八 𡨄 木
對,"correct, right, facing, opposed",,,14,False,False,False,⿰?寸,寸
屢,"frequently, often, again & again",,,14,False,False,False,⿸尸婁,尸 女 婁
屣,straw sandals or slippers that have no heel-backs,,,14,False,False,False,⿸尸徙,尸 彳 止 龰 歨 徙
嵢,,,,14,False,False,False,⿰山倉,山 口 合 𠁣 倉
嵪,,,,14,False,False,False,⿰山高,山 亠 口 冂 口 高
嵭,,,,14,False,False,False,⿰山旁,山 方 旁
嵰,,,,14,False,False,False,⿰山兼,山 䒑 兼
嵹,,,,14,False,False,False,⿱山强,山 弓 口 虫 虽 强
嵺,,,,14,False,False,False,⿰山翏,山 羽 𠆢 彡 㐱 翏
嵾,uneven,,,14,False,False,False,⿱山參,山 厶 厶 厶 厸 厽 𠆢 𠫯 彡 參
嵿,,,,14,False,False,False,⿱山頂,山 丁 頁 頂
嶁,Goulou mountain peak in Hunan,,,14,False,False,False,⿰山婁,山 女 婁
嶂,"steep, lofty",,,14,False,False,False,⿰山章,山 立 日 十 早 章
嶃,,,,14,False,False,False,⿰山斬,山 車 斤 斬
嶄,steep or high mountain,,,14,False,False,False,⿱山斬,山 車 斤 斬
嶇,steep,,,14,False,False,False,⿰山區,山 匚 口 口 口 吅 品 區
嶈,,,,14,False,False,False,⿱山將,山 爿 將
嶊,,,,14,False,False,False,⿱山推,山 扌 隹 推
嶌,island,,,14,False,False,False,⿱山鳥,山 鳥
嶐,shape of a mountain,,,14,False,False,False,⿱山隆,山 ⻖ 夂 一 生 𤯔 㚅 隆
幑,,,,14,False,False,False,⿵⿲彳⿱山一攵巾,彳 山 一 攵 巾
幔,curtain,,,14,False,False,False,⿰巾曼,巾 又 曼
幖,,,,14,False,False,False,⿰巾票,巾 覀 示 票
幗,"woman's head covering, veil",,,14,False,False,False,⿰巾國,巾 囗 戈 或 國
幘,"turban, conical cap",,,14,False,False,False,⿰巾責,巾 龶 貝 責
幛,"scroll of silk, cloth presented",,,14,False,False,False,⿰巾章,巾 立 日 十 早 章
幜,,,,14,False,False,False,⿰巾景,巾 日 亠 口 小 京 景
廎,room,,,14,False,False,False,⿸广頃,广 頁 頃
廏,"barn, stable",,,14,False,False,False,⿸广𣪘,广 白 匕 皀 几 又 殳 𣪘
廑,"hut, careful",,,14,False,False,False,⿸广堇,广 廿 堇
廒,,,,14,False,False,False,⿸广敖,广 方 攵 放 土 敖
廓,"enclosure, quarter, red-light district",,,14,False,False,False,⿸广郭,广 亠 口 子 享 ⻏ 郭
廔,,,,14,False,False,False,⿸广婁,广 女 婁
廕,"shade, protect, cover",,,14,False,False,False,⿸广陰,广 ⻖ 𠆢 一 亼 ㇇ 今 二 厶 云 侌 陰
廖,"empty, name",,,14,False,False,False,⿸广翏,广 羽 𠆢 彡 㐱 翏
彄,"nock at end of bow, stretch",,,14,False,False,False,⿰弓區,弓 匚 口 口 口 吅 品 區
彅,,,,14,False,False,False,⿰弓剪,弓 䒑 刂 前 刀 剪
彯,,,,14,False,False,False,⿰票彡,覀 示 票 彡
徱,,,,14,False,False,False,⿰彳票,彳 覀 示 票
愨,"respectful, sincerely",,,14,False,False,False,⿱𣪊心,几 又 殳 𣪊 心
愬,complain of,,,14,False,False,False,⿱朔心,䒑 丿 屮 屰 月 朔 心
愺,,,,14,False,False,False,⿰忄草,忄 艹 日 十 早 草
愿,"respectful, honest",,,14,False,False,False,⿸原心,厂 原 心
慁,"dishonor, disobey, insult",,,14,False,False,False,⿱圂心,囗 豕 圂 心
慂,"direct, advise",,,14,False,False,False,⿱涌心,氵 龴 用 甬 涌 心
慇,courtesy,,,14,False,False,False,⿱殷心,㐆 几 又 殳 殷 心
慓,"fast, quick",,,14,False,False,False,⿰忄票,忄 覀 示 票
慘,"sad, pitiful, wretched, cruel",,,14,False,False,False,⿰忄參,忄 厶 厶 厶 厸 厽 𠆢 𠫯 彡 參
慚,feel ashamed,,,14,False,False,False,⿰忄斬,忄 車 斤 斬
慝,"bad, evil, disaster",,,14,False,False,False,⿱匿心,匚 艹 𠂇 口 右 若 匿 心
慞,,,,14,False,False,False,⿰忄章,忄 立 日 十 早 章
慟,"be sad, grieve",,,14,False,False,False,⿰忄動,忄 重 力 動
慠,,,,14,False,False,False,⿰忄敖,忄 方 攵 放 土 敖
慥,"certainly, doubtless",,,14,False,False,False,⿰忄造,忄 辶 ⺧ 口 告 造
慬,"brave, cautious, sad",,,14,False,False,False,⿰忄堇,忄 廿 堇
慯,"be sad, grieve",,,14,False,False,False,⿰忄𬀷,忄 𬀷
慱,grieving,,,14,False,False,False,⿰忄專,忄 寸 專
慲,,,,14,False,False,False,⿰忄㒼,忄 廿 㒼
慴,"fear, threaten",,,14,False,False,False,⿰忄習,忄 羽 白 習
慵,languid,,,14,False,False,False,⿰忄庸,忄 广 𬎾 庸
慷,"weep, grieve",,,14,False,False,False,⿰忄康,忄 广 隶 康
慻,,,,14,False,False,False,⿰忄眷,忄 龹 目 眷
憀,to rely on,,,14,False,False,False,⿰忄翏,忄 羽 𠆢 彡 㐱 翏
憁,"ignorant and foolish, run around aimlessly, unable to fulfill one's will",,,14,False,False,False,⿰忄悤,忄 夂 囱 心 悤
憄,,,,14,False,False,False,⿱徝心,彳 十 直 徝 心
戧,support,,,14,False,False,False,⿰倉戈,口 合 𠁣 倉 戈
戩,"exterminate, destroy, blessing",,,14,False,False,False,⿰晉戈,日 晉 戈
截,"cut off, sever",,,14,False,False,False,⿹𢦏隹,𢦏 隹
戫,,,,14,False,False,False,⿰有或,𠂇 月 有 戈 或
搴,"take, hoist, pull out, shrink",,,14,False,False,False,⿱𡨄手,宀 三 丨 丨 𠀎 八 𡨄 手
搿,,,,14,False,False,False,⿲手合手,手 口 合 手
摎,"tie into a bundle, coil around",,,14,False,False,False,⿰扌翏,扌 羽 𠆢 彡 㐱 翏
摏,"pound, strike against, ram",,,14,False,False,False,⿰扌舂,扌 三 人 𡗗 臼 舂
摒,"expel, cast off, arrange",,,14,False,False,False,⿰扌屏,扌 尸 丶 丿 丷 一 廾 开 并 屏
摓,,,,14,False,False,False,⿰扌逢,扌 辶 夂 丰 夆 逢
摔,"fall ground, stumble, trip",,,14,False,False,False,⿰扌率,扌 率
摚,,,,14,False,False,False,⿰扌堂,扌 𫩠 土 堂
摛,"to spread (name, news), to be knowing",,,14,False,False,False,⿰扌离,扌 亠 凵 㐅 凶 㐫 禸 离
摜,"throw ground, know, be familiar",,,14,False,False,False,⿰扌貫,扌 毌 貝 貫
摝,,,,14,False,False,False,⿰扌鹿,扌 鹿
摟,"hug, embrace, drag, pull",,,14,False,False,False,⿰扌婁,扌 女 婁
摠,general,,,14,False,False,False,⿰扌悤,扌 夂 囱 心 悤
摡,"to irrigate, to flood water flowing, to scour",,,14,False,False,False,⿰扌既,扌 旡 既
摣,"handful, to pick up with the fingers, to seize",,,14,False,False,False,⿰扌虘,扌 虍 且 虘
摧,"break, smash, crush, familiar, popular",,,14,False,False,False,⿰扌崔,扌 山 隹 崔
摭,"pick up, gather",,,14,False,False,False,⿰扌庶,扌 广 庶
摳,"raise, lift up, tight-fisted",,,14,False,False,False,⿰扌區,扌 匚 口 口 口 吅 品 區
摴,"comfortable, easy",,,14,False,False,False,⿰扌雩,扌 雨 一 丂 亏 雩
摶,"roll into a ball, slap",,,14,False,False,False,⿰扌專,扌 寸 專
摻,"delicate hand, mix, blend, adulterate",,,14,False,False,False,⿰扌參,扌 厶 厶 厶 厸 厽 𠆢 𠫯 彡 參
摽,"throw out, push out, strike",,,14,False,False,False,⿰扌票,扌 覀 示 票
敲,"strike, beat, hit",,,14,False,False,False,⿰高攴,亠 口 冂 口 高 攴
斠,measure,,,14,False,False,False,⿰冓斗,三 丨 丨 𠀎 冉 冓 斗
旔,,,,14,False,False,False,⿰方建,方 廴 聿 建
旖,"romantic, tender, charming",,,14,False,False,False,⿸𭤨奇,𭤨 大 口 可 奇
暚,,,,14,False,False,False,⿰日䍃,日 ⺤ 缶 䍃
暛,,,,14,False,False,False,⿰日差,日 ⺶ 工 差
暜,,,,14,False,False,False,⿱竝日,立 立 竝 日
暝,dark,,,14,False,False,False,⿰日冥,日 冖 日 亠 六 冥
暟,,,,14,False,False,False,⿰日豈,日 山 豆 豈
暠,"daybreak, bright and brilliant",,,14,False,False,False,⿱日高,日 亠 口 冂 口 高
暤,,,,14,False,False,False,⿰日皋,日 白 大 十 夲 皋
曄,"shine, flourishing",,,14,False,False,False,⿰日華,日 艹 華
朅,brave,,,14,False,False,False,⿰去曷,土 厶 去 曰 勹 𠃊 人 亾 匃 曷
朢,"look at, gaze at, hope, expect",,,14,False,False,False,⿺𦣠月,臣 丿 土 𡈼 𦣠 月
榍,,,,14,False,False,False,⿰木屑,木 尸 ⺌ 肖 屑
榑,unbarked lumber,,,14,False,False,False,⿰木尃,木 甫 寸 尃
榒,,,,14,False,False,False,⿰木弱,木 弓 二 𢎥 弓 二 𢎥 弱
榕,evergreen mulberry,,,14,False,False,False,⿰木容,木 宀 谷 容
榖,paper mulberry,,,14,False,False,False,⿹𣪊木,几 又 殳 𣪊 木
榘,"carpenter's square, ruler, rule",,,14,False,False,False,⿱矩木,矢 巨 矩 木
榜,"rudder, oar, name plate",,,14,False,False,False,⿰木旁,木 方 旁
榠,type of tree,,,14,False,False,False,⿰木冥,木 冖 日 亠 六 冥
榡,,,,14,False,False,False,⿰木素,木 龶 糸 素
榥,screen,,,14,False,False,False,⿰木晃,木 日 ⺌ 一 儿 光 晃
榦,"tree trunk, support, prop",,,14,False,False,False,⿸⿰𠦝𠆢木,十 日 十 𠦝 𠆢 木
榧,"Japanese nutmeg, plum-yew",,,14,False,False,False,⿰木匪,木 匚 非 匪
榨,"extractor of juices, vegetable",,,14,False,False,False,⿰木窄,木 宀 八 穴 乍 窄
榫,"mortise and tenon, fit into",,,14,False,False,False,⿰木隼,木 隹 十 隼
榭,"kiosk, pavilion",,,14,False,False,False,⿰木射,木 身 寸 射
榯,,,,14,False,False,False,⿰木時,木 日 土 寸 寺 時
榰,,,,14,False,False,False,⿰木耆,木 老 日 耆
榱,rafter,,,14,False,False,False,⿰木衰,木 衣 衰
榲,quince,,,14,False,False,False,⿰木𥁕,木 囗 人 囚 皿 𥁕
榴,pomegranate,,,14,False,False,False,⿰木留,木 田 留
榷,"footbridge, toll, levy, monopoly",,,14,False,False,False,⿰木隺,木 隺
榸,,,,14,False,False,False,⿰木埋,木 土 田 土 里 埋
榺,,,,14,False,False,False,⿸𰮤木,𰮤 木
榻,chair,,,14,False,False,False,⿰木𦐇,木 日 羽 𦐇
榼,wine glass,,,14,False,False,False,⿰木盍,木 土 厶 去 皿 盍
榾,chip (of wood),,,14,False,False,False,⿰木骨,木 冎 ⺼ 骨
榿,alder,,,14,False,False,False,⿰木豈,木 山 豆 豈
槀,,,,14,False,False,False,⿱高木,亠 口 冂 口 高 木
槁,die (vegetation),,,14,False,False,False,⿰木高,木 亠 口 冂 口 高
槃,tub,,,14,False,False,False,⿱般木,舟 几 又 殳 般 木
槅,,,,14,False,False,False,⿰木鬲,木 鬲
槈,,,,14,False,False,False,⿰木辱,木 辰 寸 辱
槊,halberd,,,14,False,False,False,⿱朔木,䒑 丿 屮 屰 月 朔 木
槎,"raft, cut slantwise",,,14,False,False,False,⿰木差,木 ⺶ 工 差
槏,,,,14,False,False,False,⿰木兼,木 䒑 兼
槐,type of Japanese pagoda tree,,,14,False,False,False,⿰木鬼,木 鬼
槑,,,,14,False,False,False,⿰呆呆,口 木 呆 口 木 呆
槓,lever,,,14,False,False,False,⿰木貢,木 工 貝 貢
槖,,,,14,False,False,False,⿴⿳士冖木石,士 冖 木 石
槗,,,,14,False,False,False,⿰木𠳮,木 𠂇 口 右 冂 口 冋 𠳮
槝,"oak, mooring pole, used in proper names, (kokuji)",,,14,False,False,False,⿰木島,木 山 島
槞,cage,,,14,False,False,False,⿰木竜,木 立 竜
槩,"generally, approximately",,,14,False,False,False,⿱旣木,旣 木
樮,"a type of tree, (kokuji)",,,14,False,False,False,⿰木䙳,木 ⻃ 火 䙳
歉,"insufficiency, lack, shortage",,,14,False,False,False,⿰兼欠,䒑 兼 欠
歊,sigh,,,14,False,False,False,⿰高欠,亠 口 冂 口 高 欠
歍,,,,14,False,False,False,⿰烏欠,灬 烏 欠
歰,,,,14,False,False,False,⿱⿰刃刃𣥖,刀 丿 刃 刀 丿 刃 止 止 𣥖
殞,"fall, die",,,14,False,False,False,⿰歹員,歹 口 貝 員
殠,,,,14,False,False,False,⿰歹臭,歹 自 犬 臭
毃,,,,14,False,False,False,⿰高殳,亠 口 冂 口 高 几 又 殳
毄,,,,14,False,False,False,⿰軎殳,車 口 軎 几 又 殳
毓,"bring up, grow up, raise, rear",,,14,False,False,False,⿰每㐬,丿 一 𠂉 母 每 厶 一 𠫓 𫶧 㐬
溴,bromine,,,14,False,False,False,⿰氵臭,氵 自 犬 臭
滌,"rinse, wash",,,14,False,False,False,⿰氵條,氵 攵 攸 朩 條
滎,"county in Henan, rising and dash",,,14,False,False,False,⿱𤇾水,火 火 炏 冖 𤇾 水
滙,"waters converging to one spot, whirling waters",,,14,False,False,False,⿰氵⿷匚隹,氵 匚 隹
滫,water in which rice has been boiled,,,14,False,False,False,⿰氵脩,氵 攵 攸 脩
滬,"weir, another name for Shanghai",,,14,False,False,False,⿰氵扈,氵 户 邑 扈
滭,,,,14,False,False,False,⿰氵畢,氵 畢
滮,flow,,,14,False,False,False,⿰氵彪,氵 虍 儿 虎 彡 彪
滲,imbued with,,,14,False,False,False,⿰氵參,氵 厶 厶 厶 厸 厽 𠆢 𠫯 彡 參
滷,brine,,,14,False,False,False,⿰氵鹵,氵 ⺊ 囗 占 㐅 丶 丶 丶 丶 𠂭 鹵
滸,vicinity,,,14,False,False,False,⿰氵許,氵 言 丿 一 𠂉 十 午 許
滹,the bank of a steam,,,14,False,False,False,⿰氵虖,氵 虍 乎 虖
滻,,,,14,False,False,False,⿰氵産,氵 厂 产 生 産
滽,,,,14,False,False,False,⿰氵庸,氵 广 𬎾 庸
滾,"flow, boil",,,14,False,False,False,⿰氵袞,氵 衣 八 口 㕣 袞
滿,"fill, full, satisfied",,,14,False,False,False,⿰氵㒼,氵 廿 㒼
漄,,,,14,False,False,False,⿰氵崖,氵 山 厂 土 土 圭 厓 崖
漈,"shore, waterside",,,14,False,False,False,⿰氵祭,氵 示 祭
漉,"manufacture paper, spread out thin, strain, percolate",,,14,False,False,False,⿰氵鹿,氵 鹿
漊,river in Hubei province,,,14,False,False,False,⿰氵婁,氵 女 婁
漌,,,,14,False,False,False,⿰氵堇,氵 廿 堇
漍,,,,14,False,False,False,⿰氵國,氵 囗 戈 或 國
漓,"dropping, soak in",,,14,False,False,False,⿰氵离,氵 亠 凵 㐅 凶 㐫 禸 离
漖,,,,14,False,False,False,⿰氵教,氵 耂 子 孝 攵 教
漘,bank,,,14,False,False,False,⿰氵脣,氵 辰 脣
漚,"soak, steep, sodden, soaked",,,14,False,False,False,⿰氵區,氵 匚 口 口 口 吅 品 區
漛,,,,14,False,False,False,⿰氵⿱龹氺,氵 龹 氺
漩,"eddy, whirlpool",,,14,False,False,False,⿰氵旋,氵 𭤨 疋 旋
漪,"ripples on water, swirling",,,14,False,False,False,⿰氵猗,氵 犭 大 口 可 奇 猗
漯,river in northern Shandong,,,14,False,False,False,⿰氵累,氵 田 糸 累
漰,roar,,,14,False,False,False,⿰氵崩,氵 山 月 月 朋 崩
漲,overflow,,,14,False,False,False,⿰氵張,氵 弓 長 張
漳,name of a river in Henan,,,14,False,False,False,⿰氵章,氵 立 日 十 早 章
漶,indecipherable,,,14,False,False,False,⿰氵患,氵 串 心 患
漻,,,,14,False,False,False,⿰氵翏,氵 羽 𠆢 彡 㐱 翏
漼,having the appearance of depth,,,14,False,False,False,⿰氵崔,氵 山 隹 崔
漾,"drift, flow",,,14,False,False,False,⿰氵羕,氵 䒑 土 𦍌 永 羕
潅,"pour into, irrigate, shed (tears, flow into, concentrate on",,,14,False,False,False,⿰氵𮥶,氵 𮥶
煹,,,,14,False,False,False,⿰火冓,火 三 丨 丨 𠀎 冉 冓
煽,"fan, flap, instigate, agitate, bolster up, gulp down",,,14,False,False,False,⿰火扇,火 户 羽 扇
熀,"the blaze of fire, dazzling",,,14,False,False,False,⿰火晃,火 日 ⺌ 一 儿 光 晃
熄,cessation,,,14,False,False,False,⿰火息,火 自 心 息
熅,"smooth out, iron out, sultriness",,,14,False,False,False,⿰火𥁕,火 囗 人 囚 皿 𥁕
熇,bake,,,14,False,False,False,⿰火高,火 亠 口 冂 口 高
熌,,,,14,False,False,False,⿰火閃,火 門 人 閃
熏,"smoke, fog, vapor, cure",,,14,False,False,False,熏,
熒,"shine, shimmer, shining, dazzling",,,14,False,False,False,⿱𤇾火,火 火 炏 冖 𤇾 火
熔,"fuse, melt",,,14,False,False,False,⿰火容,火 宀 谷 容
熕,"cannon, (kokuji)",,,14,False,False,False,⿰火貢,火 工 貝 貢
熖,,,,14,False,False,False,⿰火舀,火 爫 臼 舀
爴,,,,14,False,False,False,⿰國爪,囗 戈 或 國 爪
牓,"tablet, public notice, register",,,14,False,False,False,⿰片旁,片 方 旁
犒,"thanks, reward",,,14,False,False,False,⿰牜高,牜 亠 口 冂 口 高
犓,,,,14,False,False,False,⿰牜芻,牜 芻
犖,"brindled cow, bright, excel",,,14,False,False,False,⿱𤇾牛,火 火 炏 冖 𤇾 牛
猳,,,,14,False,False,False,⿰犭叚,犭 叚
猹,wild animal mentioned in short story by Lu Xun,,,14,False,False,False,⿰犭查,犭 木 日 一 旦 查
獃,"dull, dull-minded, simple, stupid",,,14,False,False,False,⿰豈犬,山 豆 豈 犬
獍,,,,14,False,False,False,⿰犭竟,犭 音 儿 竟
獐,"roebuck, hornless river deer",,,14,False,False,False,⿰犭章,犭 立 日 十 早 章
獖,,,,14,False,False,False,⿰犭賁,犭 十 廾 卉 貝 賁
瑓,,,,14,False,False,False,⿰𤣩柬,𤣩 柬
