Word,Reading,Sequence,ID,Length,Kanji,Priority,PriorityReading,PriorityNF,PriorityIchi,PriorityNews,PrioritySpec,PriorityGai,IsCommon,IsFalseReading,IsUsuallyKana,IsSometimesKana,Info,InfoReading
交通網,こうつうもう,1272430,"交通網,こうつうもう,1",3,交 通 網,news1 nf23,news1 nf23,23,0,1,0,0,True,False,False,False,,
交通費,こうつうひ,1272410,"交通費,こうつうひ,1",3,交 通 費,ichi1 news1 nf15,ichi1 news1 nf15,15,1,1,0,0,True,False,False,False,,
交遊,こうゆう,1272570,"交遊,こうゆう,1",2,交 遊,news2 nf31,news2 nf31,31,0,2,0,0,True,False,False,False,,
交配,こうはい,1272490,"交配,こうはい,1",2,交 配,news2 nf28,news2 nf28,28,0,2,0,0,True,False,False,False,,
交錯,こうさく,1272100,"交錯,こうさく,1",2,交 錯,news2 nf44 spec2,news2 nf44 spec2,44,0,2,2,0,True,False,False,False,,
交際,こうさい,1271990,"交際,こうさい,1",2,交 際,ichi1 news1 nf11,ichi1 news1 nf11,11,1,1,0,0,True,False,False,False,,
交際費,こうさいひ,1272080,"交際費,こうさいひ,1",3,交 際 費,news1 nf12,news1 nf12,12,0,1,0,0,True,False,False,False,,
交響,こうきょう,1640080,"交響,こうきょう,1",2,交 響,news2 nf36,news2 nf36,36,0,2,0,0,True,False,False,False,,
交響曲,こうきょうきょく,1271930,"交響曲,こうきょうきょく,1",3,交 響 曲,ichi1 news1 nf11,ichi1 news1 nf11,11,1,1,0,0,True,False,False,False,,
交響楽,こうきょうがく,1271910,"交響楽,こうきょうがく,1",3,交 響 楽,news1 nf14,news1 nf14,14,0,1,0,0,True,False,False,False,,
交響詩,こうきょうし,1934840,"交響詩,こうきょうし,1",3,交 響 詩,news2 nf40,news2 nf40,40,0,2,0,0,True,False,False,False,,
亥,い,1575920,"亥,い,1",1,亥,spec1,spec1,0,0,0,1,0,True,False,False,False,,
享受,きょうじゅ,1233280,"享受,きょうじゅ,1",2,享 受,news1 nf15,news1 nf15,15,0,1,0,0,True,False,False,False,,
享年,きょうねん,1233300,"享年,きょうねん,1",2,享 年,news2 nf42,news2 nf42,42,0,2,0,0,True,False,False,False,,
京,きょう,1233320,"京,きょう,1",1,京,news1 nf03,news1 nf03,3,0,1,0,0,True,False,False,False,,
京劇,きょうげき,1630130,"京劇,きょうげき,1",2,京 劇,news2 nf25,news2 nf25,25,0,2,0,0,True,False,False,False,,
京都,きょうと,1652350,"京都,きょうと,1",2,京 都,news1 nf01,news1 nf01,1,0,1,0,0,True,False,False,False,,
京阪,けいはん,1233370,"京阪,けいはん,1",2,京 阪,spec1,spec1,0,0,0,1,0,True,False,False,False,,
亭主,ていしゅ,1434160,"亭主,ていしゅ,1",2,亭 主,ichi1 news1 nf16,ichi1 news1 nf16,16,1,1,0,0,True,False,False,False,,
人,じん,1366410,"人,じん,1",1,人,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
人,にん,2149890,"人,にん,1",1,人,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
人,ひと,1580640,"人,ひと,1",1,人,ichi1,ichi1,0,1,0,0,0,True,False,False,True,,
人々,ひとびと,1580650,"人々,ひとびと,1",2,人,ichi1 news1 nf01,ichi1 news1 nf01,1,1,1,0,0,True,False,False,False,,
人ごみ,ひとごみ,1367680,"人ごみ,ひとごみ,1",3,人,spec1,ichi2 news2 nf32 spec1,0,0,0,1,0,True,False,False,False,,
人たち,ひとたち,1368740,"人たち,ひとたち,1",3,人,spec1,spec1,0,0,0,1,0,True,False,False,False,,
人だかり,ひとだかり,1368100,"人だかり,ひとだかり,1",4,人,ichi1 news2 nf27,ichi1 news2 nf27,27,1,2,0,0,True,False,False,False,,
人一倍,ひといちばい,1366560,"人一倍,ひといちばい,1",3,人 一 倍,news1 nf19,news1 nf19,19,0,1,0,0,True,False,False,False,,
人並み,ひとなみ,1601970,"人並み,ひとなみ,1",3,人 並,ichi1 news2 nf30,ichi1 news2 nf30,30,1,2,0,0,True,False,False,False,,
人中,ひとなか,1368800,"人中,ひとなか,1",2,人 中,news1 nf19,news1 nf19,19,0,1,0,0,True,False,False,False,,
人事,じんじ,1367870,"人事,じんじ,1",2,人 事,ichi1 news1 nf02,ichi1 news1 nf02,2,1,1,0,0,True,False,False,False,,
人事,ひとごと,1367880,"人事,ひとごと,1",2,人 事,spec1,spec1,0,0,0,1,0,True,False,False,False,,
人事異動,じんじいどう,1367890,"人事異動,じんじいどう,1",4,人 事 異 動,news1 nf22,news1 nf22,22,0,1,0,0,True,False,False,False,,
人事院,じんじいん,1367900,"人事院,じんじいん,1",3,人 事 院,news1 nf12,news1 nf12,12,0,1,0,0,True,False,False,False,,
人付き合い,ひとづきあい,1369040,"人付き合い,ひとづきあい,1",5,人 付 合,news2 nf40,news2 nf40,40,0,2,0,0,True,False,False,False,,
人件費,じんけんひ,1367180,"人件費,じんけんひ,1",3,人 件 費,news1 nf07,news1 nf07,7,0,1,0,0,True,False,False,False,,
人体,じんたい,1368670,"人体,じんたい,1",2,人 体,ichi1 news1 nf10,ichi1 news1 nf10,10,1,1,0,0,True,False,False,False,,
人出,ひとで,1368110,"人出,ひとで,1",2,人 出,ichi1 news1 nf17,ichi1 news1 nf17,17,1,1,0,0,True,False,False,False,,
人前,にんまえ,1368480,"人前,にんまえ,1",2,人 前,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
人前,ひとまえ,1368490,"人前,ひとまえ,1",2,人 前,ichi1 news1 nf21,ichi1 news1 nf21,21,1,1,0,0,True,False,False,False,,
人力,じんりょく,1580770,"人力,じんりょく,1",2,人 力,news2 nf33,news2 nf33,33,0,2,0,0,True,False,False,False,,
人力車,じんりきしゃ,1369510,"人力車,じんりきしゃ,1",3,人 力 車,news2 nf31 spec2,news2 nf31 spec2,31,0,2,2,0,True,False,False,False,,
人参,にんじん,1367800,"人参,にんじん,1",2,人 参,ichi1,ichi1,0,1,0,0,0,True,False,True,True,,
人口,じんこう,1367300,"人口,じんこう,1",2,人 口,ichi1 news1 nf01,ichi1 news1 nf01,1,1,1,0,0,True,False,False,False,,
人名,じんめい,1369340,"人名,じんめい,1",2,人 名,ichi1 news1 nf21,ichi1 news1 nf21,21,1,1,0,0,True,False,False,False,,
人命,じんめい,1369400,"人命,じんめい,1",2,人 命,news1 nf15,news1 nf15,15,0,1,0,0,True,False,False,False,,
人員,じんいん,1366570,"人員,じんいん,1",2,人 員,news1 nf05,news1 nf05,5,0,1,0,0,True,False,False,False,,
人垣,ひとがき,1366720,"人垣,ひとがき,1",2,人 垣,news2 nf30,news2 nf30,30,0,2,0,0,True,False,False,False,,
人妻,ひとづま,1367720,"人妻,ひとづま,1",2,人 妻,news1 nf21,news1 nf21,21,0,1,0,0,True,False,False,False,,
人家,じんか,1366650,"人家,じんか,1",2,人 家,news2 nf28,news2 nf28,28,0,2,0,0,True,False,False,False,,
人工,じんこう,1367380,"人工,じんこう,1",2,人 工,ichi1 news1 nf05,ichi1 news1 nf05,5,1,1,0,0,True,False,False,False,,
人工呼吸,じんこうこきゅう,1367450,"人工呼吸,じんこうこきゅう,1",4,人 工 呼 吸,news1 nf17,news1 nf17,17,0,1,0,0,True,False,False,False,,
人工的,じんこうてき,1367590,"人工的,じんこうてき,1",3,人 工 的,news1 nf18,news1 nf18,18,0,1,0,0,True,False,False,False,,
人工衛星,じんこうえいせい,1367430,"人工衛星,じんこうえいせい,1",4,人 工 衛 星,news1 nf16,news1 nf16,16,0,1,0,0,True,False,False,False,,
人工透析,じんこうとうせき,1730610,"人工透析,じんこうとうせき,1",4,人 工 透 析,news2 nf25,news2 nf25,25,0,2,0,0,True,False,False,False,,
人差し指,ひとさしゆび,1601940,"人差し指,ひとさしゆび,1",4,人 差 指,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
人当たり,ひとあたり,1368870,"人当たり,ひとあたり,1",4,人 当,news2 nf47,news2 nf47,47,0,2,0,0,True,False,False,False,,
人形,にんぎょう,1367120,"人形,にんぎょう,1",2,人 形,ichi1 news1 nf05,ichi1 news1 nf05,5,1,1,0,0,True,False,False,False,,
人形浄瑠璃,にんぎょうじょうるり,1637390,"人形浄瑠璃,にんぎょうじょうるり,1",5,人 形 浄 瑠 璃,news2 nf38,news2 nf38,38,0,2,0,0,True,False,False,False,,
人形遣い,にんぎょうづかい,1367140,"人形遣い,にんぎょうづかい,1",4,人 形 遣,news2 nf38,news2 nf38,38,0,2,0,0,True,False,False,False,,
人影,ひとかげ,1580660,"人影,ひとかげ,1",2,人 影,ichi1 news1 nf22,ichi1 news1 nf22,22,1,1,0,0,True,False,False,False,,
人心,じんしん,1580680,"人心,じんしん,1",2,人 心,news1 nf18,news1 nf18,18,0,1,0,0,True,False,False,False,,
人情,にんじょう,1368180,"人情,にんじょう,1",2,人 情,ichi1 news1 nf13,ichi1 news1 nf13,13,1,1,0,0,True,False,False,False,,
人情味,にんじょうみ,1368230,"人情味,にんじょうみ,1",3,人 情 味,news2 nf37,news2 nf37,37,0,2,0,0,True,False,False,False,,
人数,にんずう,1580700,"人数,にんずう,1",2,人 数,ichi1 news1 nf06,ichi1 news1 nf06,6,1,1,0,0,True,False,False,False,,
人文,じんぶん,1580740,"人文,じんぶん,1",2,人 文,news1 nf18,news1 nf18,18,0,1,0,0,True,False,False,False,,
人文字,ひともじ,1730680,"人文字,ひともじ,1",3,人 文 字,news2 nf35,news2 nf35,35,0,2,0,0,True,False,False,False,,
人文科学,じんぶんかがく,1369140,"人文科学,じんぶんかがく,1",4,人 文 科 学,ichi1 news2 nf29,ichi1 news2 nf29,29,1,2,0,0,True,False,False,False,,
人望,じんぼう,1369240,"人望,じんぼう,1",2,人 望,news2 nf32,news2 nf32,32,0,2,0,0,True,False,False,False,,
人材,じんざい,1367760,"人材,じんざい,1",2,人 材,ichi1 news1 nf04,ichi1 news1 nf04,4,1,1,0,0,True,False,False,False,,
人柄,ひとがら,1369200,"人柄,ひとがら,1",2,人 柄,ichi1 news1 nf09,ichi1 news1 nf09,9,1,1,0,0,True,False,False,False,,
人格,じんかく,1366730,"人格,じんかく,1",2,人 格,ichi1 news1 nf10,ichi1 news1 nf10,10,1,1,0,0,True,False,False,False,,
人格者,じんかくしゃ,1366760,"人格者,じんかくしゃ,1",3,人 格 者,news2 nf45,news2 nf45,45,0,2,0,0,True,False,False,False,,
人権,じんけん,1367200,"人権,じんけん,1",2,人 権,ichi1 news1 nf02,ichi1 news1 nf02,2,1,1,0,0,True,False,False,False,,
人権擁護,じんけんようご,1730970,"人権擁護,じんけんようご,1",4,人 権 擁 護,spec1,spec1,0,0,0,1,0,True,False,False,False,,
人殺し,ひとごろし,1367790,"人殺し,ひとごろし,1",3,人 殺,ichi1 news2 nf30,ichi1 news2 nf30,30,1,2,0,0,True,False,False,False,,
人民,じんみん,1369280,"人民,じんみん,1",2,人 民,ichi1 news1 nf02,ichi1 news1 nf02,2,1,1,0,0,True,False,False,False,,
人民戦線,じんみんせんせん,1369320,"人民戦線,じんみんせんせん,1",4,人 民 戦 線,news1 nf19,news1 nf19,19,0,1,0,0,True,False,False,False,,
人気,にんき,1367010,"人気,にんき,1",2,人 気,ichi1 news1 nf01,ichi1 news1 nf01,1,1,1,0,0,True,False,False,False,,
人気のある,にんきのある,2847599,"人気のある,にんきのある,1",5,人 気,spec1,spec1,0,0,0,1,0,True,False,False,False,,
人気取り,にんきとり,1367040,"人気取り,にんきとり,1",4,人 気 取,news2 nf28,news2 nf28,28,0,2,0,0,True,False,False,False,,
人気者,にんきもの,1367030,"人気者,にんきもの,1",3,人 気 者,news1 nf15,news1 nf15,15,0,1,0,0,True,False,False,False,,
人波,ひとなみ,1368980,"人波,ひとなみ,1",2,人 波,news2 nf30,news2 nf30,30,0,2,0,0,True,False,False,False,,
人減らし,ひとべらし,1626980,"人減らし,ひとべらし,1",4,人 減,news2 nf28,news2 nf28,28,0,2,0,0,True,False,False,False,,
人災,じんさい,1367750,"人災,じんさい,1",2,人 災,news2 nf30,news2 nf30,30,0,2,0,0,True,False,False,False,,
人為,じんい,1366510,"人為,じんい,1",2,人 為,news1 nf23,news1 nf23,23,0,1,0,0,True,False,False,False,,
人為的,じんいてき,1366520,"人為的,じんいてき,1",3,人 為 的,news1 nf20,news1 nf20,20,0,1,0,0,True,False,False,False,,
人物,じんぶつ,1369070,"人物,じんぶつ,1",2,人 物,ichi1 news1 nf02,ichi1 news1 nf02,2,1,1,0,0,True,False,False,False,,
人生,じんせい,1368370,"人生,じんせい,1",2,人 生,ichi1 news1 nf02,ichi1 news1 nf02,2,1,1,0,0,True,False,False,False,,
人生観,じんせいかん,1368400,"人生観,じんせいかん,1",3,人 生 観,news1 nf20,news1 nf20,20,0,1,0,0,True,False,False,False,,
人畜,じんちく,1368790,"人畜,じんちく,1",2,人 畜,news2 nf47,news2 nf47,47,0,2,0,0,True,False,False,False,,
人的,じんてき,1368830,"人的,じんてき,1",2,人 的,news1 nf06,news1 nf06,6,0,1,0,0,True,False,False,False,,
人目,ひとめ,1580760,"人目,ひとめ,1",2,人 目,ichi1 news1 nf18,ichi1 news1 nf18,18,1,1,0,0,True,False,False,False,,
人相,にんそう,1368530,"人相,にんそう,1",2,人 相,ichi1 news2 nf31,ichi1 news2 nf31,31,1,2,0,0,True,False,False,False,,
人知れず,ひとしれず,1368760,"人知れず,ひとしれず,1",4,人 知,news2 nf38,news2 nf38,38,0,2,0,0,True,False,False,False,,
人種,じんしゅ,1368020,"人種,じんしゅ,1",2,人 種,ichi1 news1 nf05,ichi1 news1 nf05,5,1,1,0,0,True,False,False,False,,
人脈,じんみゃく,1369270,"人脈,じんみゃく,1",2,人 脈,news1 nf10,news1 nf10,10,0,1,0,0,True,False,False,False,,
人見知り,ひとみしり,1367260,"人見知り,ひとみしり,1",4,人 見 知,ichi1 news2 nf43,ichi1 news2 nf43,43,1,2,0,0,True,False,False,False,,
人質,ひとじち,1367960,"人質,ひとじち,1",2,人 質,ichi1 news1 nf07,ichi1 news1 nf07,7,1,1,0,0,True,False,False,False,,
人身,じんしん,1580690,"人身,じんしん,1",2,人 身,news2 nf46,news2 nf46,46,0,2,0,0,True,False,False,False,,
人身事故,じんしんじこ,1368310,"人身事故,じんしんじこ,1",4,人 身 事 故,news2 nf39,news2 nf39,39,0,2,0,0,True,False,False,False,,
人身売買,じんしんばいばい,1368320,"人身売買,じんしんばいばい,1",4,人 身 売 買,news2 nf32,news2 nf32,32,0,2,0,0,True,False,False,False,,
人込み,ひとごみ,1367680,"人込み,ひとごみ,1",3,人 込,ichi2 news2 nf32,ichi2 news2 nf32 spec1,32,2,2,0,0,True,False,False,False,,
人通り,ひとどおり,1368820,"人通り,ひとどおり,1",3,人 通,ichi1 news2 nf25,ichi1 news2 nf25,25,1,2,0,0,True,False,False,False,,
人造,じんぞう,1368580,"人造,じんぞう,1",2,人 造,ichi1 news2 nf35,ichi1 news2 nf35,35,1,2,0,0,True,False,False,False,,
人道,じんどう,1368890,"人道,じんどう,1",2,人 道,news1 nf06,news1 nf06,6,0,1,0,0,True,False,False,False,,
人道主義,じんどうしゅぎ,1368920,"人道主義,じんどうしゅぎ,1",4,人 道 主 義,ichi1 news2 nf32,ichi1 news2 nf32,32,1,2,0,0,True,False,False,False,,
人道的,じんどうてき,1368930,"人道的,じんどうてき,1",3,人 道 的,ichi1 news1 nf10,ichi1 news1 nf10,10,1,1,0,0,True,False,False,False,,
人達,ひとたち,1368740,"人達,ひとたち,1",2,人 達,spec1,spec1,0,0,0,1,0,True,False,False,False,,
人違い,ひとちがい,1366540,"人違い,ひとちがい,1",3,人 違,ichi1 news2 nf44,ichi1 news2 nf44,44,1,2,0,0,True,False,False,False,,
人選,じんせん,1368470,"人選,じんせん,1",2,人 選,news1 nf09,news1 nf09,9,0,1,0,0,True,False,False,False,,
人里,ひとざと,1369480,"人里,ひとざと,1",2,人 里,news2 nf29,news2 nf29,29,0,2,0,0,True,False,False,False,,
人間,にんげん,1366770,"人間,にんげん,1",2,人 間,ichi1 news1 nf01,ichi1 news1 nf01,1,1,1,0,0,True,False,False,False,,
人間ドック,にんげんドック,1638750,"人間ドック,にんげんドック,1",5,人 間,news1 nf24,news1 nf24,24,0,1,0,0,True,False,False,False,,
人間像,にんげんぞう,1730930,"人間像,にんげんぞう,1",3,人 間 像,news1 nf24,news1 nf24,24,0,1,0,0,True,False,False,False,,
人間味,にんげんみ,1366980,"人間味,にんげんみ,1",3,人 間 味,news2 nf28,news2 nf28,28,0,2,0,0,True,False,False,False,,
人間国宝,にんげんこくほう,1730910,"人間国宝,にんげんこくほう,1",4,人 間 国 宝,news1 nf21,news1 nf21,21,0,1,0,0,True,False,False,False,,
人間工学,にんげんこうがく,1366890,"人間工学,にんげんこうがく,1",4,人 間 工 学,news2 nf38,news2 nf38,38,0,2,0,0,True,False,False,False,,
人間性,にんげんせい,1366920,"人間性,にんげんせい,1",3,人 間 性,ichi1 news1 nf14,ichi1 news1 nf14,14,1,1,0,0,True,False,False,False,,
人間的,にんげんてき,1366930,"人間的,にんげんてき,1",3,人 間 的,news1 nf14,news1 nf14,14,0,1,0,0,True,False,False,False,,
人間関係,にんげんかんけい,1366850,"人間関係,にんげんかんけい,1",4,人 間 関 係,news1 nf08,news1 nf08,8,0,1,0,0,True,False,False,False,,
人面,じんめん,1369420,"人面,じんめん,1",2,人 面,news2 nf45,news2 nf45,45,0,2,0,0,True,False,False,False,,
人頭税,じんとうぜい,1580720,"人頭税,じんとうぜい,1",3,人 頭 税,news2 nf28,news2 nf28,28,0,2,0,0,True,False,False,False,,
人類,じんるい,1369530,"人類,じんるい,1",2,人 類,ichi1 news1 nf04,ichi1 news1 nf04,4,1,1,0,0,True,False,False,False,,
人類学,じんるいがく,1369560,"人類学,じんるいがく,1",3,人 類 学,news1 nf15,news1 nf15,15,0,1,0,0,True,False,False,False,,
人食い,ひとくい,1368240,"人食い,ひとくい,1",3,人 食,news2 nf46,news2 nf46,46,0,2,0,0,True,False,False,False,,
人骨,じんこつ,1367670,"人骨,じんこつ,1",2,人 骨,news1 nf19,news1 nf19,19,0,1,0,0,True,False,False,False,,
人魚,にんぎょ,1367090,"人魚,にんぎょ,1",2,人 魚,news2 nf34,news2 nf34,34,0,2,0,0,True,False,False,False,,
仁,じん,1369620,"仁,じん,1",1,仁,news1 nf04,news1 nf04,4,0,1,0,0,True,False,False,False,,
仁王,におう,1599770,"仁王,におう,1",2,仁 王,news2 nf29 spec2,news2 nf29 spec2,29,0,2,2,0,True,False,False,False,,
仁義,じんぎ,1369670,"仁義,じんぎ,1",2,仁 義,news2 nf27 spec2,news2 nf27 spec2,27,0,2,2,0,True,False,False,False,,
仄か,ほのか,1603520,"仄か,ほのか,1",2,仄,ichi1,ichi1,0,1,0,0,0,True,False,True,True,,
仄めかす,ほのめかす,1563040,"仄めかす,ほのめかす,1",4,仄,ichi1,ichi1,0,1,0,0,0,True,False,True,True,,
仇,あだ,1577910,"仇,あだ,1",1,仇,news2 nf35,news2 nf35,35,0,2,0,0,True,False,False,False,,
仇討ち,あだうち,1227440,"仇討ち,あだうち,1",3,仇 討,news2 nf43,news2 nf43,43,0,2,0,0,True,False,False,False,,
今,いま,1288850,"今,いま,1",1,今,ichi1 news1 nf07,ichi1 news1 nf07,7,1,1,0,0,True,False,False,False,,
今ごろ,いまごろ,1289160,"今ごろ,いまごろ,1",3,今,ichi1,ichi1 spec1,0,1,0,0,0,True,False,False,False,,
今すぐ,いますぐ,2026850,"今すぐ,いますぐ,1",3,今,spec1,spec1,0,0,0,1,0,True,False,False,False,,
今に,いまに,1288940,"今に,いまに,1",2,今,ichi1 news1 nf22,ichi1 news1 nf22,22,1,1,0,0,True,False,False,False,,
今にも,いまにも,1288950,"今にも,いまにも,1",3,今,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
今まで,いままで,1587590,"今まで,いままで,1",3,今,ichi1 news1 nf08,ichi1 news1 nf08,8,1,1,0,0,True,False,False,False,,
今や,いまや,1289000,"今や,いまや,1",2,今,news1 nf06,news1 nf06,6,0,1,0,0,True,False,False,False,,
今一,いまいち,1289030,"今一,いまいち,1",2,今 一,spec1,spec1,0,0,0,1,0,True,False,True,True,,
今一つ,いまひとつ,2773910,"今一つ,いまひとつ,1",3,今 一,news1 nf17,news1 nf17,17,0,1,0,0,True,False,False,True,,
今回,こんかい,1289070,"今回,こんかい,1",2,今 回,ichi1 news1 nf01,ichi1 news1 nf01,1,1,1,0,0,True,False,False,False,,
今夏,こんか,1289060,"今夏,こんか,1",2,今 夏,news1 nf07,news1 nf07,7,0,1,0,0,True,False,False,False,,
今夕,こんせき,1579140,"今夕,こんせき,1",2,今 夕,news2 nf43,news2 nf43,43,0,2,0,0,True,False,False,False,,
今夜,こんや,1289520,"今夜,こんや,1",2,今 夜,ichi1 news1 nf18,ichi1 news1 nf18,18,1,1,0,0,True,False,False,False,,
今季,こんき,1657590,"今季,こんき,1",2,今 季,news1 nf02,news1 nf02,2,0,1,0,0,True,False,False,False,,
今宵,こよい,1289260,"今宵,こよい,1",2,今 宵,news2 nf46 spec1,news2 nf46 spec1,46,0,2,1,0,True,False,False,False,,
